url_id,content_entity_id,raw_url,normalized_url,target_country,language,locale_tag,page_type,template_file,source_file_or_model,discovery_sources,inventory_state,expected_indexability,in_sitemap,sitemap_lastmod,first_published,notes
U000076,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests-1/vitamin-b12-blood-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests-1/vitamin-b12-blood-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #216 -> /ireland/:locale/lab-tests/vitamin-b12-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000077,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests-1/vitamin-d-blood-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests-1/vitamin-d-blood-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #212 -> /ireland/:locale/lab-tests/vitamin-d-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000078,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #505 -> /ireland/:locale/lab-tests (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000079,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/amh-test-%28anti-m%C3%BCllerian-hormone%29,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/amh-test-%28anti-m%C3%BCllerian-hormone%29,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #148 -> /ireland/:locale/lab-tests/amh-fertility-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000080,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/coeliac-disease-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/coeliac-disease-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #218 -> /ireland/:locale/lab-tests/genetic-coeliac-disease-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000081,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/female-hormone-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/female-hormone-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #186 -> /ireland/:locale/lab-tests/female-hormone-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000082,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/gut-microbiome-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/gut-microbiome-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #194 -> /ireland/:locale/lab-tests/gut-microbiome-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000083,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/haemochromatosis-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/haemochromatosis-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #206 -> /ireland/:locale/lab-tests/genetic-haemochromatosis-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000084,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/heart-health-home-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/heart-health-home-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #182 -> /ireland/:locale/lab-tests/heart-health-cholesterol-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000085,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/male-hormone-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/male-hormone-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #190 -> /ireland/:locale/lab-tests/male-hormone-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000086,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/nutrition-and-lifestyle-home-dna-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/nutrition-and-lifestyle-home-dna-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #198 -> /ireland/:locale/lab-tests/nutrition-lifestyle-dna-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000087,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/osentia-fracture-risk-assessment-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/osentia-fracture-risk-assessment-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #202 -> /ireland/:locale/lab-tests/fracture-risk-assessment-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000088,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/psa-test-%28prostatic-specific-antigen%29,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/psa-test-%28prostatic-specific-antigen%29,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #144 -> /ireland/:locale/lab-tests/psa-prostate-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000089,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/vitamin-b12-blood-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/vitamin-b12-blood-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #214 -> /ireland/:locale/lab-tests/vitamin-b12-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000090,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/vitamin-d-blood-test,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-health-tests/vitamin-d-blood-test,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #210 -> /ireland/:locale/lab-tests/vitamin-d-test (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000091,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-pt,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-pt,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #443 -> /portugal/:locale (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000092,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-rm,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-rm,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #446 -> /romania/:locale (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000093,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-sp,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/home-sp,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #444 -> /spain/:locale (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000094,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/:slug((,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/:slug((,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #433 -> /ireland/en/doctors/:slug (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000095,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr-khoiamul-islam,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr-khoiamul-islam,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #384 -> /ireland/en/doctors/khoiamul-islam (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000096,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr-maristela-ferro-nepomuceno,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr-maristela-ferro-nepomuceno,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #386 -> /ireland/en/doctors/maristela-ferro-nepomuceno (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000097,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr-miraim-faiz,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr-miraim-faiz,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #376 -> /ireland/en/doctors/dr-mariam-faiz (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000098,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr.-mohamed-fadzly-mustafar,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/dr.-mohamed-fadzly-mustafar,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #382 -> /ireland/en/doctors/dr-mohamed-fadzly-bin-mohamed (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000099,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/silvia-alexandra-raminhos-fernandes,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-doctors/silvia-alexandra-raminhos-fernandes,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #378 -> /ireland/en/doctors/silvia-alexandre-fernandes (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000100,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-partner-clinic/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-partner-clinic/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #516 -> /ireland/en (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000101,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-specialist-consultations/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-specialist-consultations/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #520 -> /ireland/en/see-a-specialist (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000102,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-team,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland-team,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #438 -> /ireland/en/doctors (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000103,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #502 -> /ireland/en/gp-consultation-online (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000104,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland/mental-health-assessment-consultation,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/ireland/mental-health-assessment-consultation,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #497 -> /ireland/en/services/mental-health-consultation (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000105,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/legal-notices,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/legal-notices,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #455 -> /ireland/en/legal (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000106,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/online-prescription,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/online-prescription,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #479 -> /ireland/en/gp-consultation-online (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000107,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/online-prescriptions/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/online-prescriptions/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #518 -> /ireland/en/gp-consultation-online (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000108,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/partner-clinics,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/partner-clinics,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #511 -> / (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000109,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/plans-pricing,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/plans-pricing,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #459 -> /ireland/en/pricing (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000110,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-doctors/:slug((,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-doctors/:slug((,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #434 -> /portugal/pt/doctors/:slug (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000111,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-doctors/dr-vitor-pais,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-doctors/dr-vitor-pais,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #380 -> /portugal/pt/doctors/dr-vitor-hugo-de-matos-pais (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000112,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-specialist-consultations-1/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-specialist-consultations-1/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #482 -> /portugal/pt/see-a-specialist (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000113,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-specialist-consultations/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-specialist-consultations/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #521 -> /portugal/pt/see-a-specialist (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000114,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-team,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal-team,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #439 -> /portugal/pt/doctors (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
U000115,,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal/:slug,https://www.myglobalhealth.online/:locale(cs|es|pt|ro)/portugal/:slug,,,,unknown,,,redirect_source,route_pattern_not_url,redirect,no,,,"redirect rule #499 -> /portugal/pt/see-a-specialist (permanent=True) | next.config source pattern, not a URL; excluded from URL counts"
