month_start,page,clicks,impressions,ctr,avg_position,period,truncated,refresh_id,source_timezone,source
2026-02-01,https://www.myglobalhealth.online/es/post/probi%C3%B3ticos-y-prebi%C3%B3ticos-cu%C3%A1ndo-y-c%C3%B3mo-usarlos-en-pediatr%C3%ADa,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/es/service-page/ie-medical-consultation,0,2,0,12.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/es/service-page/ro-certificat-medical,0,7,0,5.571428571428571,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/es/services-1-1/konsultace-s-endokrinologem,0,4,0,16.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/es/services-1-1/konsultace-s-fyzioterapeutem,0,5,0,20.4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/es/services-1-1/konsultace-s-pediatrem,0,1,0,54,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/es/services-1-1/konsultace-s-psychologem,0,5,0,7.4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/frequent-asked-questions,0,10,0,6.7,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/general-5,0,24,0,5.958333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/general-consultation-ie,0,6,0,10.166666666666666,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/general-consultation-pt,0,10,0,7.4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/general-consultation-sp,0,9,0,7.222222222222222,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/home-health-test,0,136,0,12.470588235294118,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/home-health-tests-1/haemochromatosis-test,0,2,0,55.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/home-health-tests-1/osentia-fracture-risk-assessment-test,0,4,0,7.75,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/home-health-tests-1/vitamin-d-blood-test,0,1,0,11,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland-doctors/dr.-mohamed-fadzly-mustafar,0,2,0,4.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland-doctors/physiotherapeut-priscila-figueiredo,0,5,0,15.6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland-specialist-consultations/immunoallergology-consultation,0,2,0,23,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland-specialist-consultations/pneumology-consultation,0,1,0,20,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland/migraine-consultation,0,3,0,7.666666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland/referral-consultation,0,4,0,16.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland/respiractory-infections,0,1,0,50,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland/self-referral,0,1,0,2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland/travel-consultation,0,2,0,8.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ireland/weight-loss-consultation,0,2,0,6.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescription,0,6,0,7.833333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/bacterial-vaginosis-prescription,0,26,0,28.384615384615383,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/conjuntivite-prescription,0,3,0,23,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/contraception-prescription,0,1,0,59,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/eczema-prescription,0,5,0,46.6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/erectile-dysfunction-prescription,0,5,0,25.4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/hay-fever-prescription,0,3,0,38.333333333333336,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/herpes-genital-prescription,0,3,0,46.666666666666664,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/migraine-prescription,0,1,0,56,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/oral-thrush-prescription,0,8,0,36.125,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/period-delay-prescription,0,11,0,15.909090909090908,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/premature-ejaculation-prescription,0,162,0,9.592592592592593,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/psoriase-prescription,0,3,0,23.666666666666668,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/rosacea-prescription,0,7,0,31.857142857142858,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/online-prescriptions/vagynal-dryness-prescription,0,6,0,17,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/plans-pricing,0,46,0,4.6521739130434785,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal-specialist-consultations-1/geriatrics-consultation,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal/diabetes-consultation,0,2,0,11.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal/medical-consultation,0,6,0,2.833333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal/medical-exam,0,6,0,17.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal/smoking-cessation-consultation,0,3,0,25.666666666666668,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal/traveler's-consultation,0,5,0,9.6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/portugal/treatment-renewal,0,2,0,8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/post/understding-the-difference-between-arthrosis-arthritis-and-osteoporosis-symptoms-and-treatmentsan,0,1,0,83,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/product-page/genetic-lactose-intolereance-test,0,2,0,31.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/czechia-doctors/mudr-michael-nytra,0,2,0,1.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/czechia-doctors/mudr-romana-pavlu,0,11,0,5.909090909090909,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/ireland-specialist-consultations/cardiology-consultation,0,3,0,15,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/ireland-specialist-consultations/neurology-consultation,0,2,0,4.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/ireland-specialist-consultations/oncology-consultation,0,7,0,8.714285714285715,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/ireland-specialist-consultations/psychology-consultation,0,2,0,8.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/ireland/diabetes-consultation,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/online-prescriptions/hay-fever-prescription,0,1,0,11,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dr-egas-moura,0,4,0,30.75,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dr-luis-infante,0,3,0,44.333333333333336,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dr-martim-delgado,0,3,0,6.666666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dr-ruben-pereira,0,2,0,8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dr-rui-diogo-rodrigues,0,6,0,3.1666666666666665,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dr-tiago-miguel-figueira,0,5,0,10.8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dra-beatriz-carvalho,0,2,0,15.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dra-margarida-andrade,0,4,0,3.75,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-doctors/dra-nadia-cavaco,0,1,0,9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal-specialist-consultations-1/consulta-de-oncologia,0,2,0,7,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/portugal/treatment-renewal,0,17,0,3.4705882352941178,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/post/5-tipos-de-medicamentos-para-a-hipertens%C3%A3o-o-que-voc%C3%AA-precisa-saber,0,9,0,64.11111111111111,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/post/entendendo-o-ciclo-da-ureia-o-sistema-de-elimina%C3%A7%C3%A3o-de-nitrog%C3%AAnio-do-corpo,0,67,0,19.895522388059703,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/post/entendendo-o-hemograma-como-interpretar-os-resultados-do-exame-de-sangue,0,4,0,8.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/romania-specialist-consultations1/psychiatry,0,1,0,90,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/service-page/pt-medicare-consulta-nutricionismo,0,3,0,7.333333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/services-1-2/consulta-de-immunoalergologia,0,1,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/pt/specialty-rm,0,3,0,20.666666666666668,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ro/ireland-doctors/dr-saadia-irfan,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ro/service-page/ie-medical-consultation,0,7,0,69.71428571428571,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/ro/spain-doctors/irene-galve-moros,0,1,0,9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/romania-online-medical-clinic,0,1,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/cons-medicina-dr-tiago-miguel-figueira,0,1,0,9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/cz-pracovn%C3%AD-neschopnost,0,39,0,2.4102564102564106,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/hay-fever-prescription,0,4,0,40.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ie-cardiology-consultation,0,4,0,5.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ie-migraine-consultation,0,1,0,11,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ie-paediatric-primary-care-cons,0,11,0,4.727272727272727,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ie-psychology-consultation,0,4,0,21.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ie-sick-leave,0,1,0,11,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/medicina-fisica-y-rehabilitacion,0,9,0,11.666666666666666,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-cert-med-carta-condu%C3%A7%C3%A3o-grupo-2,0,1,0,10,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-cons-med-dr-tiago-miguel-figueira,0,49,0,9.040816326530612,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-consulta-de-geriatria,0,7,0,2.428571428571429,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-consulta-de-medicina-1,0,1,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-consulta-de-medicina-interna,0,1,0,3,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-consulta-de-psicologia,0,6,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-consulta-de-psiquiatria,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-baixa-medica,0,8,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-de-medicina,0,4,0,8.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-de-oncologia,0,2,0,5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-de-pneumologia,0,7,0,5.285714285714286,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-de-urologia,0,2,0,9,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-consulta-nutricionismo,0,3,0,7.333333333333333,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-medicare-renova%C3%A7%C3%A3o-tratamento,0,1,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-psicotecnicos-c-condu%C3%A7%C3%A3o-lisboa,0,5,0,20,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-psicotecnicos-c-condu%C3%A7%C3%A3o-porto,0,12,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/pt-testes-psicotecnicos-carta-condu%C3%A7ao,0,6,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/respiratory-infections,0,3,0,14.333333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-certificat-medical,0,1,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-c%C4%83l%C4%83torie,0,1,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-endocrinologie,0,1,0,7,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-genetic%C4%83,0,2,0,21,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-neurologie,0,2,0,8.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-pneumologie,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-reumatologie,0,2,0,13.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-de-venerologie,0,1,0,1,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-consulta%C8%9Bie-disfunc%C8%9Bie-erectil%C4%83,0,2,0,1.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/ro-generalist-consultation,0,1,0,3,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/same-day-all-dublin-except-d1-2-4-6-8,0,12,0,11.75,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/same-day-delivery-dublin-1-2-4-6-and-8,0,21,0,67.95238095238095,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/sp-baja-medica,0,7,0,13.714285714285714,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/sp-consulta-de-cardiolog%C3%ADa,0,2,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/sp-consulta-medica-dr-romulo-brito,0,2,0,5.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/service-page/sp-renovacion-de-tratamiento,0,1,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/services/driving-license-medical-certificate,0,15,0,11.333333333333334,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/services/self-referral,0,12,0,7.666666666666667,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/services/weight-loss-consultation,0,1,0,39,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain-doctors/dr-eduardo-olivas,0,1,0,4,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain-doctors/dr-fabiana-cornejo,0,1,0,2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain-doctors/dr-maria-fernanda-ocampo-mora,0,1,0,6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain/medical-consultation,0,1,0,8,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain/treatment-renewal,0,4,0,8.25,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain/vascular-circulatory-health-consultation,0,3,0,16,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/spain/weight-loss-consultation,0,2,0,27.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/specialty-cz,0,5,0,10.2,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/specialty-ie,0,5,0,4.6,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/specialty-pt,0,2,0,10.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
2026-02-01,https://www.myglobalhealth.online/specialty-sp,0,2,0,11.5,pre_launch,no,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance
