observed_at,source_domain,source_url,target_url,anchor,rel_attribute,link_status,first_seen,last_seen,provider,provider_metric_name,provider_metric_value,target_country,relevance,opportunity,evidence,resolved_target_url,resolved_http_status,rel_attributes_raw
2026-09-15,quero.party,https://quero.party/report/98354,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-08-30,,DataForSEO via OpenSEO,domain_rank|spam_score,44|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,quero.party,https://quero.party/report/98353,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-06-05,,DataForSEO via OpenSEO,domain_rank|spam_score,44|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,peruactivo.com,https://peruactivo.com/read-blog/29844_certified-sick-leave-simple-process-for-medical-absence-documentation.html,https://www.myglobalhealth.online/ireland/medical-consultation,online prescription Ireland,nofollow,live,2026-07-15,,DataForSEO via OpenSEO,domain_rank|spam_score,44|10,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,nofollow
2026-09-15,peruactivo.com,https://peruactivo.com/read-blog/29844_certified-sick-leave-simple-process-for-medical-absence-documentation.html,https://www.myglobalhealth.online/ireland/sick-leave,online sick leave certificate Ireland,nofollow,live,2026-07-15,,DataForSEO via OpenSEO,domain_rank|spam_score,44|10,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/Preventive_Care/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-20,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/Heart_Health/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-16,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/Heart_Health/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-16,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/Heart_Health,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-03,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/globalhealth/posts,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-06-14,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/globalhealth/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-14,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/Preventive_Care,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-13,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/blogs/127793/How-Personalized-Medical-Weight-Loss-Online-Programs-Support-Better-Health,https://www.myglobalhealth.online/ireland/sick-leave,certified sick leave ireland,dofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/sick-certificate-ireland,200,
2026-09-15,www.boycat.co,https://www.boycat.co/blogs/127793/How-Personalized-Medical-Weight-Loss-Online-Programs-Support-Better-Health,https://www.myglobalhealth.online/ireland/weight-loss-consultation,medical weight loss online,dofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation,200,
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/turismo,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Seguran%C3%A7a/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Experi%C3%AAncia/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Seguran%C3%A7a,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Experi%C3%AAncia,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Exterior_/posts,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-11,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Exterior_&_Interior_Painting,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,nofollow,live,2026-06-10,,DataForSEO via OpenSEO,domain_rank|spam_score,44|15,portugal,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,nofollow
2026-09-15,lalinguanostra.com,https://lalinguanostra.com/search/hashtag/heart_health/posts,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,https://www.myglobalhealth.online/post/coronary-artery-disease-signs-and-symptoms,nofollow,live,2026-06-10,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/Spain/posts,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-05-31,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Spain/posts,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-05-31,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,craneflower.net,https://craneflower.net/search/hashtag/Spain,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,https://www.myglobalhealth.online/post/getting-a-gp-sick-note-online-simplified,nofollow,live,2026-05-30,,DataForSEO via OpenSEO,domain_rank|spam_score,44|0,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,wheretobuybest.link,http://wheretobuybest.link/UsedSlicerPartsgreato/,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2025-12-28,,DataForSEO via OpenSEO,domain_rank|spam_score,44|80,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/hashtag/Specialist_/posts,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-05-26,,DataForSEO via OpenSEO,domain_rank|spam_score,43|15,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,www.boycat.co,https://www.boycat.co/search/Home/posts,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,https://www.myglobalhealth.online/post/mounjaro-vs-ozempic-differences-benefits-and-when-to-use,nofollow,live,2026-05-26,,DataForSEO via OpenSEO,domain_rank|spam_score,43|5,ireland,directory,update-legacy-target,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/blog,200,nofollow
2026-09-15,buzzshrink.website,https://buzzshrink.website/share/98354,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-01-25,,DataForSEO via OpenSEO,domain_rank|spam_score,42|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,peruactivo.com,https://peruactivo.com/post/89463_medical-weight-loss-online-convenient-support-for-weight-management-medical-weig.html,https://www.myglobalhealth.online/ireland/weight-loss-consultation,"Medical Weight Management Consultation Ireland | Doctor-Led 				Medical weight management, doctor-led. Our Irish-registered doctors provide evidence-based medical weight management — including metabolic assessment, GLP-1 eligibility review, and personalised care plans.",nofollow,live,2026-08-11,,DataForSEO via OpenSEO,domain_rank|spam_score,42|5,ireland,generic,none,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation,200,nofollow
2026-09-15,shortenurls.eu,https://shortenurls.eu/share/98353,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-08-25,,DataForSEO via OpenSEO,domain_rank|spam_score,40|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,shortenurls.eu,https://shortenurls.eu/share/98354,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-01-15,,DataForSEO via OpenSEO,domain_rank|spam_score,40|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,urls-shortener.eu,https://urls-shortener.eu/share/98353,https://myglobalhealth.online/,myglobalhealth.online,nofollow,live,2026-01-30,,DataForSEO via OpenSEO,domain_rank|spam_score,39|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,freearticlesmania.com,https://freearticlesmania.com/online-medical-weight-loss-program-for-lasting-results/,https://www.myglobalhealth.online/ireland/weight-loss-consultation,online medical weight loss program,dofollow,live,2026-07-31,,DataForSEO via OpenSEO,domain_rank|spam_score,39|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation,200,
2026-09-15,freearticlesmania.com,https://freearticlesmania.com/online-medical-weight-loss-program-for-lasting-results/,https://www.myglobalhealth.online/ireland/medical-consultation,online prescription Ireland,dofollow,live,2026-07-31,,DataForSEO via OpenSEO,domain_rank|spam_score,39|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,
2026-09-15,freearticlesmania.com,https://freearticlesmania.com/medical-weight-loss-online-vs-traditional-diet-plans-what-works-better/,https://www.myglobalhealth.online/ireland/medical-consultation,online prescription Ireland,dofollow,live,2026-05-26,,DataForSEO via OpenSEO,domain_rank|spam_score,39|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/acute-medical-consultation,200,
2026-09-15,freearticlesmania.com,https://freearticlesmania.com/medical-weight-loss-online-vs-traditional-diet-plans-what-works-better/,https://www.myglobalhealth.online/ireland/weight-loss-consultation,online medical weight loss program,dofollow,live,2026-05-26,,DataForSEO via OpenSEO,domain_rank|spam_score,39|0,ireland,directory,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/services/weight-management-consultation,200,
2026-09-15,m98ufa.com,https://m98ufa.com/all/885/27.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-07-08,,DataForSEO via OpenSEO,domain_rank|spam_score,38|75,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,worldhealthorganization.co,https://worldhealthorganization.co/erros-comuns-que-o-aconselhamento-medico-para-viajar-pode-ajudar-a-evitar,https://www.myglobalhealth.online/pt/portugal/medical-certificate-for-driving-license,Avaliação de saúde em Portugal,dofollow,live,2026-07-14,,DataForSEO via OpenSEO,domain_rank|spam_score,38|0,portugal,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/certificado-medico-carta-de-conducao,200,
2026-09-15,worldhealthorganization.co,https://worldhealthorganization.co/erros-comuns-que-o-aconselhamento-medico-para-viajar-pode-ajudar-a-evitar,https://www.myglobalhealth.online/pt/portugal/traveler's-consultation,consulta médica para viagem online,dofollow,live,2026-07-14,,DataForSEO via OpenSEO,domain_rank|spam_score,38|0,portugal,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/portugal/pt/services/consulta-do-viajante,200,
2026-09-15,sergechel.info,https://sergechel.info/list-b91e18e0de6c864347086c6bf94eab1e,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2025-02-09,,DataForSEO via OpenSEO,domain_rank|spam_score,37|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,theforbestimes.com,https://theforbestimes.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-20,,DataForSEO via OpenSEO,domain_rank|spam_score,33|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,betulcrime.com,https://betulcrime.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-14,,DataForSEO via OpenSEO,domain_rank|spam_score,31|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,mail.getwebsiteworth.com,https://mail.getwebsiteworth.com/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-04-19,,DataForSEO via OpenSEO,domain_rank|spam_score,31|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,robuta.com,https://robuta.com/?q=blood+test,https://www.myglobalhealth.online/home-health-tests/vitamin-b12-blood-test,Vitamin B12 Blood Test at Home | Global Health,dofollow,broken,2026-09-11,,DataForSEO via OpenSEO,domain_rank|spam_score,30|30,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-b12-test,404,
2026-09-15,askspud.ie,https://askspud.ie/places/global-health-online-medical-clinic/,https://www.myglobalhealth.online/home,Website,nofollow,live,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,30|0,,medical,keep,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,nofollow
2026-09-15,globalecommerce.org,https://globalecommerce.org/page-73b3d76d09f8ab189fec1c85908e1735.html,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-01-24,,DataForSEO via OpenSEO,domain_rank|spam_score,29|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,www.alljobs.info,https://www.alljobs.info/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-01-24,,DataForSEO via OpenSEO,domain_rank|spam_score,28|50,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,australianwebdirectory.shop,https://australianwebdirectory.shop/page-73b3d76d09f8ab189fec1c85908e1735.html,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2025-06-03,,DataForSEO via OpenSEO,domain_rank|spam_score,24|70,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,www.getwebsiteworth.com,https://www.getwebsiteworth.com/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2025-12-20,,DataForSEO via OpenSEO,domain_rank|spam_score,23|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,getwebsiteworth.com,https://getwebsiteworth.com/5e41b23836ef6737fc63b6c21be43690-l/,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2025-12-29,,DataForSEO via OpenSEO,domain_rank|spam_score,22|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,quotesblom.com,https://quotesblom.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-27,,DataForSEO via OpenSEO,domain_rank|spam_score,20|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,www.betwinnermirror.com,https://www.betwinnermirror.com/all/2005/3.html,https://myglobalhealth.online/,High Quality Dofollow Backlinks DA 50 PA 40 Premium PBN Network Service myglobalhealth.online Rank First Page Google Fast SEO Link Building Buy Backlinks Online Cheap,dofollow,live,2026-08-18,,DataForSEO via OpenSEO,domain_rank|spam_score,20|70,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,noopener
2026-09-15,booksreadr.org,https://booksreadr.org/page-73b3d76d09f8ab189fec1c85908e1735.html,https://myglobalhealth.online/,myglobalhealth.online,dofollow,live,2026-02-04,,DataForSEO via OpenSEO,domain_rank|spam_score,20|60,,spam-suspect,disavow-review,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/,200,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/osentia-fracture-risk-assessment-test,https://www.myglobalhealth.online/product-page/osentia-fracture-risk-assessment-test,,dofollow,broken,2026-05-14,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/fracture-risk-assessment-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/thyroid-home-blood-test,https://www.myglobalhealth.online/product-page/thyroid-home-blood-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/female-hormone-test,https://www.myglobalhealth.online/product-page/female-hormone-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/female-hormone-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/haemochromatosis-test,https://www.myglobalhealth.online/product-page/haemochromatosis-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/genetic-haemochromatosis-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/genetic-lactose-intolereance-test,https://www.myglobalhealth.online/product-page/genetic-lactose-intolereance-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/genetic-lactose-intolerance-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/psa-test-prostatic-specific-antigen,https://www.myglobalhealth.online/product-page/psa-test-prostatic-specific-antigen,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/psa-prostate-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/heart-health-home-test,https://www.myglobalhealth.online/product-page/heart-health-home-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/heart-health-cholesterol-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/amh-test-anti-m%C3%BCllerian-hormone,https://www.myglobalhealth.online/product-page/amh-test-anti-m%C3%BCllerian-hormone,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/amh-fertility-test,404,
2026-09-15,globalguestgg.wixsite.com,https://globalguestgg.wixsite.com/mysite/product-page/vitamin-b12-blood-test,https://www.myglobalhealth.online/product-page/vitamin-b12-blood-test,,dofollow,broken,2026-05-15,,DataForSEO via OpenSEO,domain_rank|spam_score,19|0,ireland,directory,reclaim-broken,seo/tracking/raw/2026-09-15/A7-market/backlinks-profile-as_is-page2.json,https://www.myglobalhealth.online/ireland/en/lab-tests/vitamin-b12-test,404,
