target_country,language,page_type,pages,indexable_pages,median_word_count,p10_word_count,em_dash_per_1k_words,exclamation_per_1k_words,superlative_hits_total,superlative_pages_ge3,generic_intro_pages,generic_intro_share,median_faq_count,pages_with_faq,dup_group_pages,thin_pages_lt150,soft404_pages,median_h2,impressions_W1,clicks_W1
Ireland,cs,doctors_index,1.0,1.0,2454.0,2454.0,8.56,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
Ireland,cs,faq,1.0,0.0,2398.0,2398.0,7.09,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Ireland,cs,health_legacy,7.0,7.0,247.0,228.6,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,cs,legal,7.0,5.0,820.0,273.2,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Ireland,cs,market_home,1.0,1.0,3693.0,3693.0,11.1,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0
Ireland,cs,press,2.0,2.0,489.0,355.4,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,cs,pricing,1.0,1.0,402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Ireland,cs,service,23.0,23.0,2510.0,1367.0,0.06,0.0,3.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0
Ireland,cs,tool,8.0,8.0,1496.0,1357.2,10.67,0.0,3.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,9.0,17.0,0.0
Ireland,cs,unknown,1.0,1.0,1677.0,1677.0,7.16,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,de,about,1.0,1.0,602.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,de,blog_index,1.0,1.0,402.0,402.0,2.49,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,de,blog_post,9.0,9.0,2219.0,1077.0,7.17,0.0,55.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,14.0,5.0,0.0
Ireland,de,booking,1.0,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,de,careers,1.0,1.0,183.0,183.0,49.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,de,checkout,4.0,0.0,46.5,39.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Ireland,de,consult,1.0,0.0,2112.0,2112.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,de,contact,1.0,1.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,de,doctor,22.0,21.0,1685.0,1269.2,5.13,0.0,108.0,20.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,de,doctors_index,1.0,1.0,2398.0,2398.0,8.76,0.0,10.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
Ireland,de,faq,1.0,0.0,2408.0,2408.0,7.06,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
Ireland,de,health_legacy,7.0,7.0,256.0,233.2,11.56,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,de,legal,7.0,5.0,813.0,250.8,8.82,0.0,90.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Ireland,de,market_home,1.0,1.0,3707.0,3707.0,11.06,0.0,16.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,3.0,0.0
Ireland,de,press,2.0,2.0,489.0,365.0,8.18,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,de,pricing,1.0,1.0,357.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Ireland,de,service,23.0,23.0,2488.0,1423.4,0.06,0.0,239.0,21.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,11.0,6.0,0.0
Ireland,de,tool,8.0,8.0,1606.5,1429.4,11.24,0.0,23.0,4.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,9.0,2.0,0.0
Ireland,de,unknown,1.0,1.0,1757.0,1757.0,6.83,0.0,10.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,en,blog_index,1.0,0.0,437.0,437.0,2.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
Ireland,en,blog_post,9.0,9.0,2582.0,1160.4,9.59,0.0,12.0,2.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,14.0,1966.0,7.0
Ireland,en,careers,9.0,9.0,1091.0,883.2,30.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0
Ireland,en,checkout,4.0,0.0,46.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Ireland,en,contact,1.0,1.0,577.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,41.0,1.0
Ireland,en,doctor,6.0,5.0,1721.5,589.5,5.53,0.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,82.0,0.0
Ireland,en,health_legacy,7.0,7.0,443.0,212.4,14.88,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,7.0,4.0,0.0
Ireland,en,legal,7.0,7.0,835.0,268.0,8.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Ireland,en,market_home,1.0,1.0,3763.0,3763.0,10.9,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,165.0,7.0
Ireland,en,press,2.0,2.0,465.0,349.8,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0
Ireland,en,service,3.0,3.0,2629.0,2183.4,0.91,0.0,4.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0
Ireland,en,tool,8.0,8.0,1956.0,1759.5,7.86,0.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,9.0,1307.0,2.0
Ireland,en,unknown,43.0,0.0,2239.0,1454.4,2.35,0.0,38.0,4.0,0.0,0.0,6.0,41.0,0.0,0.0,0.0,9.0,1133.0,17.0
Ireland,es,about,1.0,1.0,666.0,666.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,es,blog_index,1.0,1.0,472.0,472.0,2.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,es,blog_post,9.0,9.0,2630.0,1172.0,3.13,0.0,13.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,14.0,16.0,0.0
Ireland,es,booking,1.0,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,es,careers,1.0,1.0,182.0,182.0,43.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,es,checkout,4.0,0.0,47.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Ireland,es,consult,1.0,0.0,2408.0,2408.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,es,contact,1.0,1.0,513.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,12.0,0.0
Ireland,es,doctor,22.0,21.0,2004.0,1497.7,4.25,0.0,18.0,2.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,5.0,1.0,0.0
Ireland,es,doctors_index,1.0,1.0,2716.0,2716.0,7.73,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
Ireland,es,faq,1.0,0.0,2410.0,2410.0,7.05,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Ireland,es,health_legacy,7.0,7.0,275.0,264.4,6.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,es,legal,7.0,5.0,966.0,280.2,6.93,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
Ireland,es,market_home,1.0,1.0,4125.0,4125.0,9.94,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,25.0,0.0
Ireland,es,press,2.0,2.0,557.0,398.6,3.59,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,es,pricing,1.0,1.0,443.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Ireland,es,service,23.0,23.0,3022.0,1611.6,0.05,0.0,41.0,5.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0
Ireland,es,tool,8.0,8.0,1878.0,1689.2,4.3,0.0,11.0,2.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,9.0,3.0,0.0
Ireland,es,unknown,1.0,1.0,1958.0,1958.0,6.13,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,pt,about,1.0,1.0,672.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,pt,blog_index,1.0,1.0,467.0,467.0,2.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,pt,blog_post,9.0,9.0,2617.0,1188.8,8.89,0.0,13.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,14.0,19.0,1.0
Ireland,pt,booking,1.0,1.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,pt,careers,1.0,1.0,190.0,190.0,47.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,pt,checkout,4.0,0.0,47.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Ireland,pt,consult,1.0,0.0,2408.0,2408.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,pt,contact,1.0,1.0,539.0,539.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0
Ireland,pt,doctor,22.0,21.0,1952.5,1435.0,4.32,0.0,14.0,2.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,pt,doctors_index,1.0,1.0,2723.0,2723.0,7.71,0.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
Ireland,pt,faq,1.0,0.0,2412.0,2412.0,7.05,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Ireland,pt,health_legacy,7.0,7.0,278.0,251.4,10.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,pt,legal,7.0,5.0,936.0,276.8,7.37,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Ireland,pt,market_home,1.0,1.0,4131.0,4131.0,9.92,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,37.0,1.0
Ireland,pt,press,2.0,2.0,546.5,393.3,7.32,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,pt,pricing,1.0,1.0,474.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Ireland,pt,service,23.0,23.0,2979.0,1625.2,0.05,0.0,43.0,5.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0
Ireland,pt,tool,8.0,8.0,1878.0,1685.5,7.82,0.0,13.0,2.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,9.0,7.0,0.0
Ireland,pt,unknown,1.0,1.0,1980.0,1980.0,6.06,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,ro,about,1.0,1.0,595.0,595.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,ro,blog_index,1.0,1.0,435.0,435.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,ro,blog_post,9.0,9.0,2392.0,1144.4,8.73,0.0,3.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,14.0,3.0,0.0
Ireland,ro,booking,1.0,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,ro,careers,1.0,1.0,189.0,189.0,47.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Ireland,ro,checkout,4.0,0.0,46.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Ireland,ro,consult,1.0,0.0,2454.0,2454.0,0.0,0.0,5.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Ireland,ro,contact,1.0,1.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,ro,doctor,22.0,21.0,1883.5,1376.7,4.53,0.0,8.0,1.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,ro,doctors_index,1.0,1.0,2659.0,2659.0,7.9,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0
Ireland,ro,faq,1.0,0.0,2412.0,2412.0,7.05,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Ireland,ro,health_legacy,7.0,7.0,262.0,238.4,11.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
Ireland,ro,legal,7.0,5.0,901.0,274.4,7.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Ireland,ro,market_home,1.0,1.0,4065.0,4065.0,10.09,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0
Ireland,ro,press,2.0,2.0,527.0,382.2,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Ireland,ro,pricing,1.0,1.0,425.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Ireland,ro,service,23.0,23.0,2982.0,1616.8,0.05,0.0,7.0,1.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,11.0,5.0,0.0
Ireland,ro,tool,8.0,8.0,1780.0,1598.9,8.31,0.0,3.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,1.0,9.0,12.0,0.0
Ireland,ro,unknown,1.0,1.0,1945.0,1945.0,6.17,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,cs,about,1.0,1.0,547.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Portugal,cs,blog_index,1.0,1.0,455.0,455.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,cs,blog_post,9.0,9.0,2020.0,1263.6,11.85,0.0,7.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0
Portugal,cs,booking,1.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,cs,careers,1.0,1.0,256.0,256.0,58.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,cs,checkout,4.0,0.0,46.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Portugal,cs,consult,1.0,0.0,1658.0,1658.0,3.02,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,cs,contact,1.0,1.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
Portugal,cs,doctor,15.0,14.0,1640.0,1343.6,12.24,0.0,3.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0
Portugal,cs,doctors_index,1.0,1.0,1532.0,1532.0,9.79,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
Portugal,cs,faq,1.0,0.0,1412.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
Portugal,cs,health_legacy,4.0,4.0,243.0,235.5,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Portugal,cs,legal,7.0,5.0,2508.0,331.0,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Portugal,cs,market_home,1.0,1.0,1885.0,1885.0,17.51,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0
Portugal,cs,press,1.0,1.0,254.0,254.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Portugal,cs,pricing,1.0,1.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Portugal,cs,service,23.0,23.0,2064.0,1525.6,17.41,0.0,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,11.0,3.0,0.0
Portugal,cs,tool,8.0,8.0,1454.5,1324.4,10.92,0.0,3.0,1.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,9.0,20.0,0.0
Portugal,cs,unknown,1.0,1.0,1262.0,1262.0,14.26,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,de,about,1.0,1.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Portugal,de,blog_index,1.0,1.0,445.0,445.0,8.99,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,de,blog_post,9.0,9.0,2167.0,1102.0,13.48,0.0,113.0,7.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,14.0,1.0,0.0
Portugal,de,booking,1.0,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,de,careers,1.0,1.0,261.0,261.0,57.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,de,checkout,4.0,0.0,46.5,39.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Portugal,de,consult,1.0,0.0,1477.0,1477.0,3.39,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,de,contact,1.0,1.0,444.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
Portugal,de,doctor,15.0,15.0,1721.0,1585.4,10.46,0.0,67.0,15.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,5.0,3.0,0.0
Portugal,de,doctors_index,1.0,1.0,2042.0,2042.0,7.35,0.0,9.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
Portugal,de,faq,1.0,0.0,1422.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
Portugal,de,health_legacy,4.0,4.0,254.0,242.6,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Portugal,de,legal,7.0,5.0,2508.0,315.4,12.87,0.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Portugal,de,market_home,1.0,1.0,2198.0,2198.0,15.01,0.0,8.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,11.0,0.0
Portugal,de,press,1.0,1.0,260.0,260.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Portugal,de,pricing,1.0,1.0,430.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Portugal,de,service,23.0,23.0,2126.0,1546.8,24.81,0.0,247.0,19.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,11.0,0.0,0.0
Portugal,de,tool,8.0,8.0,1559.5,1404.5,11.46,0.0,23.0,4.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,de,unknown,1.0,1.0,1222.0,1222.0,14.73,0.0,5.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,en,about,1.0,1.0,592.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Portugal,en,blog_index,1.0,1.0,468.0,468.0,8.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,en,blog_post,9.0,9.0,2298.0,1121.2,9.06,0.0,19.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,14.0,58.0,0.0
Portugal,en,booking,1.0,1.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,en,careers,2.0,2.0,737.0,350.6,32.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0
Portugal,en,checkout,4.0,0.0,46.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Portugal,en,consult,1.0,0.0,1658.0,1658.0,3.02,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0
Portugal,en,contact,1.0,1.0,428.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,12.0,0.0
Portugal,en,doctor,15.0,15.0,1937.0,1572.0,11.06,0.0,6.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,5.0,2.0,0.0
Portugal,en,doctors_index,1.0,1.0,1951.0,1951.0,7.69,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
Portugal,en,faq,1.0,1.0,2174.0,2174.0,8.74,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
Portugal,en,health_legacy,4.0,4.0,264.5,252.7,23.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
Portugal,en,legal,7.0,7.0,2653.0,328.4,12.28,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Portugal,en,market_home,1.0,1.0,2295.0,2295.0,14.38,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0
Portugal,en,press,1.0,1.0,258.0,258.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Portugal,en,pricing,1.0,1.0,428.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
Portugal,en,service,23.0,23.0,2236.0,1726.6,22.99,0.0,38.0,7.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,11.0,168.0,1.0
Portugal,en,tool,8.0,8.0,1886.5,1710.0,9.0,0.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,9.0,8.0,0.0
Portugal,en,unknown,1.0,1.0,1292.0,1292.0,13.93,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,es,about,1.0,1.0,663.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
Portugal,es,blog_index,1.0,1.0,530.0,530.0,7.55,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,es,blog_post,9.0,9.0,2410.0,1619.8,4.16,0.0,21.0,2.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,14.0,19.0,0.0
Portugal,es,booking,1.0,1.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,es,careers,1.0,1.0,260.0,260.0,53.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Portugal,es,checkout,4.0,0.0,47.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
Portugal,es,consult,1.0,0.0,1863.0,1863.0,2.68,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0
Portugal,es,contact,1.0,1.0,511.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
