raw_url,source_file,kind
"/ireland-doctors/dr-andra-cristea,irl,2,6,0.3333333333333333,1.8333333333333335,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/portugal-doctors/dr-telmo-coelho,lux,2,53,0.03773584905660377,7.452830188679245,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/portugal-doctors/dr-telmo-coelho,fra,2,57,0.03508771929824561,5.035087719298246,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/pt/portugal-doctors/dr-tiago-miguel-figueira,prt,2,41,0.04878048780487805,4.585365853658537,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-abdelrahman-mustafa,irl,1,2,0.5,5.5,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-ahmed-maklad,cze,1,12,0.08333333333333333,5.25,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/cs/ireland-doctors/dr-tiago-miguel-figueira,aut,1,1,1,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/czechia-doctors/mudr-ahmed-maklad,can,1,17,0.058823529411764705,8.058823529411764,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/czechia-doctors/mudr-ahmed-maklad,gbr,1,15,0.06666666666666667,10.933333333333334,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/czechia-doctors/mudr-gabriele-felici,cze,1,2,0.5,8,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/czechia-doctors/mudr-gabriele-felici,gbr,1,1,1,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/czechia-doctors/mudr-libor-hlavaty,cze,1,402,0.0024875621890547263,11.823383084577115,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/czechia-doctors/mudr-yasmin-holz,isr,1,1,1,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-ahmed-maklad,aus,1,6,0.16666666666666666,7.833333333333333,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-ahmed-maklad,cyp,1,1,1,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-andra-cristea,cze,1,1,1,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-fahad-farooq,cze,1,1,1,2,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-fatima-ali,cze,1,2,0.5,4,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-fatima-ali,pak,1,17,0.058823529411764705,9.235294117647058,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-grainne-ahern,gbr,1,5,0.2,5.6,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-mirza-aun-mohammad,irl,1,12,0.08333333333333333,4.583333333333334,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-tiago-miguel-figueira,aut,1,3,0.3333333333333333,2.333333333333333,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-tiago-miguel-figueira,nld,1,7,0.14285714285714285,2.857142857142857,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-tiago-miguel-figueira,pol,1,1,1,3,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-tiago-miguel-figueira,prt,1,14,0.07142857142857142,8.642857142857142,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/ireland-doctors/dr-yousif-mohamed,irl,1,13,0.07692307692307693,3.6153846153846154,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_doctor_slug
"/product-page/beauty-focus-multibeauty,bhs,1,1,1,1,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
"/product-page/beauty-focus-multibeauty,nor,1,66,0.015151515151515152,6.954545454545454,yes,R2026-09-15-GSC-W,America/Los_Angeles,openseo_mcp:get_search_console_performance",seo/tracking/data/gsc_legacy_page_country.csv,wix_alias_or_placeholder
